datetime,irradiancia_kwh_m2,temperatura_c,humedad_pct,viento_m_s
2021-04-25 01:00:00,0.0,23.34,93.99,1.91
2021-04-25 02:00:00,0.0,23.22,94.93,1.91
2021-04-25 03:00:00,0.0,23.15,95.62,1.93
2021-04-25 04:00:00,0.0,23.1,95.89,1.91
2021-04-25 05:00:00,24.27,23.27,94.86,1.98
2021-04-25 06:00:00,209.48,24.5,87.95,2.36
2021-04-25 07:00:00,451.75,26.17,75.22,2.65
2021-04-25 08:00:00,673.33,27.65,65.35,2.75
2021-04-25 09:00:00,847.97,28.84,58.55,2.73
2021-04-25 10:00:00,904.0,29.83,53.93,2.7
2021-04-25 11:00:00,975.92,30.43,51.49,2.74
2021-04-25 12:00:00,944.08,30.75,50.44,2.78
2021-04-25 13:00:00,844.35,30.65,51.07,2.85
2021-04-25 14:00:00,698.75,30.0,53.67,2.86
2021-04-25 15:00:00,480.9,29.16,57.21,2.83
2021-04-25 16:00:00,248.12,28.19,61.14,2.74
2021-04-25 17:00:00,48.05,26.97,66.53,2.51
2021-04-25 18:00:00,0.0,25.68,73.85,2.17
2021-04-25 19:00:00,0.0,25.09,77.47,2.04
2021-04-25 20:00:00,0.0,24.75,79.4,1.94
2021-04-25 21:00:00,0.0,24.47,80.71,1.88
2021-04-25 22:00:00,0.0,24.15,82.14,1.74
2021-04-25 23:00:00,0.0,23.87,83.32,1.65
2021-04-26 00:00:00,0.0,23.63,84.17,1.64
2021-04-26 01:00:00,0.0,23.4,85.19,1.61
2021-04-26 02:00:00,0.0,23.14,86.68,1.56
2021-04-26 03:00:00,0.0,22.68,89.18,1.52
2021-04-26 04:00:00,0.0,22.39,90.9,1.51
2021-04-26 05:00:00,29.33,22.51,90.68,1.56
2021-04-26 06:00:00,223.43,24.44,79.78,1.73
2021-04-26 07:00:00,457.45,26.13,69.76,1.65
2021-04-26 08:00:00,668.7,27.7,61.16,1.59
2021-04-26 09:00:00,795.0,29.1,54.5,1.57
2021-04-26 10:00:00,923.08,30.17,49.68,1.62
2021-04-26 11:00:00,963.7,30.88,47.03,1.76
2021-04-26 12:00:00,909.22,31.05,46.85,2.02
2021-04-26 13:00:00,842.38,30.97,47.82,2.23
2021-04-26 14:00:00,656.9,30.28,50.67,2.25
2021-04-26 15:00:00,440.7,29.35,54.57,2.08
2021-04-26 16:00:00,213.1,28.29,59.03,1.81
2021-04-26 17:00:00,36.15,26.98,65.4,1.56
2021-04-26 18:00:00,0.0,25.83,72.74,1.36
2021-04-26 19:00:00,0.0,25.25,76.8,1.31
2021-04-26 20:00:00,0.0,24.68,81.78,1.31
2021-04-26 21:00:00,0.0,24.32,85.04,1.37
2021-04-26 22:00:00,0.0,24.03,87.2,1.37
2021-04-26 23:00:00,0.0,23.74,88.76,1.28
2021-04-27 00:00:00,0.0,23.49,89.63,1.2
2021-04-27 01:00:00,0.0,23.03,91.11,1.16
2021-04-27 02:00:00,0.0,22.69,92.08,1.23
2021-04-27 03:00:00,0.0,22.43,92.74,1.38
2021-04-27 04:00:00,0.0,22.23,93.25,1.58
2021-04-27 05:00:00,24.98,22.38,92.81,1.85
2021-04-27 06:00:00,204.95,23.53,89.77,2.35
2021-04-27 07:00:00,482.17,25.36,76.88,2.58
2021-04-27 08:00:00,665.03,27.48,62.08,2.75
2021-04-27 09:00:00,784.55,29.09,53.46,2.81
2021-04-27 10:00:00,667.08,30.26,49.0,2.79
2021-04-27 11:00:00,695.92,31.04,46.94,2.73
2021-04-27 12:00:00,574.15,31.35,46.67,2.65
2021-04-27 13:00:00,473.8,31.27,47.38,2.61
2021-04-27 14:00:00,263.15,30.81,48.61,2.64
2021-04-27 15:00:00,218.6,29.78,51.45,2.59
2021-04-27 16:00:00,128.65,28.79,55.09,2.37
2021-04-27 17:00:00,32.38,27.49,61.01,1.98
2021-04-27 18:00:00,0.0,26.0,69.56,1.72
2021-04-27 19:00:00,0.0,25.28,74.76,2.07
2021-04-27 20:00:00,0.0,24.7,80.27,2.48
2021-04-27 21:00:00,0.0,24.04,86.28,2.62
2021-04-27 22:00:00,0.0,23.53,89.78,2.69
2021-04-27 23:00:00,0.0,23.31,91.11,2.68
2021-04-28 00:00:00,0.0,23.13,92.11,2.61
2021-04-28 01:00:00,0.0,22.91,93.26,2.52
2021-04-28 02:00:00,0.0,22.74,94.04,2.56
2021-04-28 03:00:00,0.0,22.65,94.28,2.61
2021-04-28 04:00:00,0.0,22.55,94.48,2.59
2021-04-28 05:00:00,26.73,22.68,93.39,2.62
2021-04-28 06:00:00,208.15,23.95,85.28,3.08
2021-04-28 07:00:00,431.77,25.55,74.56,3.39
2021-04-28 08:00:00,620.3,26.92,65.35,3.47
2021-04-28 09:00:00,768.62,28.32,56.89,3.47
2021-04-28 10:00:00,822.58,29.65,50.22,3.47
2021-04-28 11:00:00,744.33,30.46,46.93,3.5
2021-04-28 12:00:00,658.58,30.8,46.24,3.55
2021-04-28 13:00:00,488.02,30.46,48.12,3.59
2021-04-28 14:00:00,471.83,29.9,51.0,3.63
2021-04-28 15:00:00,312.6,29.21,54.23,3.65
2021-04-28 16:00:00,165.05,28.26,58.29,3.64
2021-04-28 17:00:00,36.85,27.12,63.4,3.45
2021-04-28 18:00:00,0.0,25.96,69.73,2.97
2021-04-28 19:00:00,0.0,25.13,75.15,2.85
2021-04-28 20:00:00,0.0,24.35,81.13,2.73
2021-04-28 21:00:00,0.0,23.77,86.23,2.6
2021-04-28 22:00:00,0.0,23.35,89.97,2.47
2021-04-28 23:00:00,0.0,23.06,92.46,2.35
2021-04-29 00:00:00,0.0,22.82,94.31,2.29
2021-04-29 01:00:00,0.0,22.64,95.4,2.28
2021-04-29 02:00:00,0.0,22.52,95.97,2.33
2021-04-29 03:00:00,0.0,22.53,95.93,2.45
2021-04-29 04:00:00,0.0,22.53,95.92,2.52
2021-04-29 05:00:00,29.4,22.64,95.34,2.67
2021-04-29 06:00:00,223.25,23.42,92.2,3.06
2021-04-29 07:00:00,464.38,24.93,81.75,3.39
2021-04-29 08:00:00,672.97,26.93,67.62,3.54
2021-04-29 09:00:00,806.0,28.63,57.16,3.45
2021-04-29 10:00:00,878.15,29.96,50.71,3.33
2021-04-29 11:00:00,885.7,30.88,47.16,3.21
2021-04-29 12:00:00,905.55,31.23,46.05,3.13
2021-04-29 13:00:00,747.88,31.15,46.58,3.04
2021-04-29 14:00:00,589.0,30.66,48.34,2.96
2021-04-29 15:00:00,398.0,29.99,50.85,2.9
2021-04-29 16:00:00,202.12,28.86,55.32,2.82
2021-04-29 17:00:00,38.08,27.28,63.44,2.51
2021-04-29 18:00:00,0.0,25.62,73.87,2.33
2021-04-29 19:00:00,0.0,24.97,78.3,2.56
2021-04-29 20:00:00,0.0,24.49,81.66,2.61
2021-04-29 21:00:00,0.0,23.87,86.17,2.59
2021-04-29 22:00:00,0.0,23.37,89.47,2.5
2021-04-29 23:00:00,0.0,23.02,91.61,2.31
2021-04-30 00:00:00,0.0,22.77,92.82,2.21
2021-04-30 01:00:00,0.0,22.7,92.69,2.23
2021-04-30 02:00:00,0.0,22.6,93.29,2.17
2021-04-30 03:00:00,0.0,22.48,94.14,2.12
2021-04-30 04:00:00,0.0,22.3,95.34,2.1
2021-04-30 05:00:00,25.17,22.47,94.64,2.19
2021-04-30 06:00:00,205.77,24.07,84.7,2.67
2021-04-30 07:00:00,487.67,25.87,73.03,2.98
2021-04-30 08:00:00,670.85,27.52,63.58,2.98
2021-04-30 09:00:00,812.5,29.03,55.87,2.91
2021-04-30 10:00:00,865.5,30.3,50.4,2.83
2021-04-30 11:00:00,938.97,31.17,47.09,2.78
2021-04-30 12:00:00,926.1,31.61,45.99,2.75
2021-04-30 13:00:00,717.83,31.55,46.83,2.75
2021-04-30 14:00:00,517.33,31.09,49.06,2.77
2021-04-30 15:00:00,327.45,30.06,53.25,2.78
2021-04-30 16:00:00,165.73,28.84,58.62,2.69
2021-04-30 17:00:00,34.97,27.5,64.95,2.45
2021-04-30 18:00:00,0.0,26.25,72.73,2.13
2021-04-30 19:00:00,0.0,25.69,76.65,2.13
2021-04-30 20:00:00,0.0,25.27,79.42,2.18
2021-04-30 21:00:00,0.0,24.83,82.36,2.19
2021-04-30 22:00:00,0.0,24.36,85.38,2.06
2021-04-30 23:00:00,0.0,23.94,88.04,1.92
2021-05-01 00:00:00,0.0,23.54,90.36,1.77
2021-05-01 01:00:00,0.0,23.14,92.51,1.51
2021-05-01 02:00:00,0.0,22.77,94.36,1.41
2021-05-01 03:00:00,0.0,22.61,94.94,1.36
2021-05-01 04:00:00,0.0,22.52,95.37,1.36
2021-05-01 05:00:00,36.65,22.81,93.93,1.4
2021-05-01 06:00:00,251.45,24.64,82.64,1.6
2021-05-01 07:00:00,490.73,26.31,72.51,1.72
2021-05-01 08:00:00,698.53,27.87,64.29,1.87
2021-05-01 09:00:00,799.42,29.23,58.0,2.04
2021-05-01 10:00:00,914.78,30.33,53.8,2.15
2021-05-01 11:00:00,938.72,31.05,51.29,2.24
2021-05-01 12:00:00,924.42,31.4,50.24,2.39
2021-05-01 13:00:00,794.42,31.34,50.68,2.5
2021-05-01 14:00:00,636.67,30.9,52.6,2.55
2021-05-01 15:00:00,344.9,29.87,56.69,2.5
2021-05-01 16:00:00,175.25,28.72,61.51,2.47
2021-05-01 17:00:00,33.92,27.47,67.05,2.36
2021-05-01 18:00:00,0.0,26.38,73.23,2.1
2021-05-01 19:00:00,0.0,25.85,76.71,2.0
2021-05-01 20:00:00,0.0,25.49,78.56,2.01
2021-05-01 21:00:00,0.0,25.17,79.96,2.09
2021-05-01 22:00:00,0.0,24.81,81.54,2.11
2021-05-01 23:00:00,0.0,24.44,83.38,2.11
2021-05-02 00:00:00,0.0,24.1,85.16,2.12
2021-05-02 01:00:00,0.0,23.79,86.78,2.12
2021-05-02 02:00:00,0.0,23.54,88.19,2.12
2021-05-02 03:00:00,0.0,23.33,89.66,2.09
2021-05-02 04:00:00,0.0,23.2,90.63,2.15
2021-05-02 05:00:00,32.03,23.29,90.35,2.33
2021-05-02 06:00:00,229.48,24.55,82.16,2.72
2021-05-02 07:00:00,469.38,26.17,72.04,2.89
2021-05-02 08:00:00,688.7,27.78,63.1,2.85
2021-05-02 09:00:00,852.65,29.3,55.2,2.78
2021-05-02 10:00:00,929.9,30.57,49.53,2.67
2021-05-02 11:00:00,966.4,31.48,46.1,2.62
2021-05-02 12:00:00,926.25,31.89,44.87,2.63
2021-05-02 13:00:00,839.88,31.81,45.67,2.68
2021-05-02 14:00:00,661.78,31.36,47.73,2.72
2021-05-02 15:00:00,447.83,30.38,51.78,2.7
2021-05-02 16:00:00,234.62,29.22,56.34,2.54
2021-05-02 17:00:00,48.42,27.98,61.38,2.27
2021-05-02 18:00:00,0.0,26.64,68.84,1.96
2021-05-02 19:00:00,0.0,26.06,72.28,2.01
2021-05-02 20:00:00,0.0,25.69,74.11,2.21
2021-05-02 21:00:00,0.0,25.26,76.5,2.4
2021-05-02 22:00:00,0.0,24.74,79.87,2.41
2021-05-02 23:00:00,0.0,24.26,83.41,2.4
2021-05-03 00:00:00,0.0,24.01,85.16,2.47
2021-05-03 01:00:00,0.0,23.83,86.38,2.42
2021-05-03 02:00:00,0.0,23.67,87.21,2.36
2021-05-03 03:00:00,0.0,23.54,87.91,2.29
2021-05-03 04:00:00,0.0,23.36,89.11,2.22
2021-05-03 05:00:00,38.9,23.42,89.0,2.3
2021-05-03 06:00:00,254.98,24.85,80.02,2.74
2021-05-03 07:00:00,492.95,26.53,69.17,2.94
2021-05-03 08:00:00,684.8,28.05,60.08,2.89
2021-05-03 09:00:00,720.33,29.45,52.78,2.81
2021-05-03 10:00:00,874.12,30.69,47.19,2.77
2021-05-03 11:00:00,885.55,31.62,43.44,2.74
2021-05-03 12:00:00,845.67,32.01,41.98,2.76
2021-05-03 13:00:00,771.47,31.95,42.42,2.78
2021-05-03 14:00:00,548.22,31.56,44.33,2.8
2021-05-03 15:00:00,409.02,30.85,47.39,2.79
2021-05-03 16:00:00,206.68,29.71,52.12,2.72
2021-05-03 17:00:00,39.97,28.48,57.53,2.57
2021-05-03 18:00:00,0.0,27.25,63.68,2.43
2021-05-03 19:00:00,0.0,26.54,67.58,2.68
2021-05-03 20:00:00,0.0,25.79,71.45,2.82
2021-05-03 21:00:00,0.0,24.98,76.51,2.69
2021-05-03 22:00:00,0.0,24.37,80.23,2.58
2021-05-03 23:00:00,0.0,23.99,83.32,2.41
2021-05-04 00:00:00,0.0,23.78,85.15,2.22
2021-05-04 01:00:00,0.0,23.66,86.28,2.09
2021-05-04 02:00:00,0.0,23.54,87.6,2.02
2021-05-04 03:00:00,0.0,23.43,88.92,2.01
2021-05-04 04:00:00,0.0,23.32,90.03,2.01
2021-05-04 05:00:00,30.6,23.5,89.48,2.16
2021-05-04 06:00:00,223.75,25.01,80.09,2.6
2021-05-04 07:00:00,491.23,26.76,69.54,2.78
2021-05-04 08:00:00,656.17,28.34,61.13,2.74
2021-05-04 09:00:00,811.78,29.8,54.29,2.67
2021-05-04 10:00:00,861.03,30.89,50.02,2.61
2021-05-04 11:00:00,846.47,31.61,48.05,2.57
2021-05-04 12:00:00,791.97,31.98,47.32,2.62
2021-05-04 13:00:00,737.92,31.87,48.11,2.71
2021-05-04 14:00:00,499.23,31.07,51.41,2.79
2021-05-04 15:00:00,295.95,30.09,55.77,2.78
2021-05-04 16:00:00,158.57,29.04,60.31,2.66
2021-05-04 17:00:00,35.75,27.85,65.58,2.42
2021-05-04 18:00:00,0.0,26.71,71.71,2.09
2021-05-04 19:00:00,0.0,26.12,75.28,2.06
2021-05-04 20:00:00,0.0,25.67,77.69,2.15
2021-05-04 21:00:00,0.0,25.21,80.23,2.21
2021-05-04 22:00:00,0.0,24.7,83.16,2.19
2021-05-04 23:00:00,0.0,24.31,85.34,2.18
2021-05-05 00:00:00,0.0,23.98,87.53,2.12
2021-05-05 01:00:00,0.0,23.79,89.03,2.14
2021-05-05 02:00:00,0.0,23.71,89.89,2.14
2021-05-05 03:00:00,0.0,23.65,90.77,2.12
2021-05-05 04:00:00,0.0,23.52,92.02,2.08
2021-05-05 05:00:00,32.15,23.6,91.85,2.18
2021-05-05 06:00:00,251.95,25.05,82.07,2.64
2021-05-05 07:00:00,492.83,26.71,70.75,2.82
2021-05-05 08:00:00,663.7,28.32,61.08,2.8
2021-05-05 09:00:00,806.1,29.78,53.71,2.78
2021-05-05 10:00:00,912.45,30.92,48.95,2.78
2021-05-05 11:00:00,921.3,31.61,46.63,2.82
2021-05-05 12:00:00,873.45,31.9,46.17,2.9
2021-05-05 13:00:00,754.05,31.82,47.02,2.95
2021-05-05 14:00:00,570.1,31.35,49.05,3.0
2021-05-05 15:00:00,352.83,30.26,53.18,2.99
2021-05-05 16:00:00,180.0,29.06,58.21,2.95
2021-05-05 17:00:00,37.12,27.81,63.76,2.77
2021-05-05 18:00:00,0.0,26.78,69.42,2.41
